sourceDomainId,targetDomainId,created,dataSources,omimFlags,score,type,updated
entrez.1557,mondo.0004995,2023-04-02T22:39:00.308000,['disgenet'],[],0.39,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1557,mondo.0005300,2023-04-02T22:39:00.308000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1557,mondo.0005387,2023-04-02T22:39:00.308000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1557,mondo.0008315,2023-04-02T22:39:00.308000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1558,mondo.0005240,2023-04-02T22:39:00.308000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1558,mondo.0005071,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1559,mondo.0001085,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1559,mondo.0005071,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1559,mondo.0007390,2023-04-02T22:39:00.308000,['disgenet'],[],0.41,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1559,mondo.0004994,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1562,mondo.0016681,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1562,mondo.0008315,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1565,mondo.0004975,2023-04-02T22:39:00.308000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1565,mondo.0003996,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1565,mondo.0005754,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1565,mondo.0001085,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1565,mondo.0005180,2023-04-02T22:39:00.308000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1565,mondo.0004989,2023-04-02T22:39:00.308000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1571,mondo.0004970,2023-04-02T22:39:00.308000,['disgenet'],[],0.33,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1571,mondo.0005233,2023-04-02T22:39:00.308000,['disgenet'],[],0.37,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1571,mondo.0021104,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1571,mondo.0006644,2023-04-02T22:39:00.308000,['disgenet'],[],0.39,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1571,mondo.0024477,2023-04-02T22:39:00.308000,['disgenet'],[],0.35,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1571,mondo.0018908,2023-04-02T22:39:00.308000,['disgenet'],[],0.32,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1571,mondo.0011122,2023-04-02T22:39:00.308000,['disgenet'],[],0.58,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1571,mondo.0005180,2023-04-02T22:39:00.308000,['disgenet'],[],0.37,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1571,mondo.0006176,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1571,mondo.0003197,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1571,mondo.0005606,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1571,mondo.0002691,2023-04-02T22:39:00.308000,['disgenet'],[],0.33,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1571,mondo.0008315,2023-04-02T22:39:00.308000,['disgenet'],[],0.34,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1576,mondo.0005231,2023-04-02T22:39:00.308000,['disgenet'],[],0.33,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1576,mondo.0005478,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1576,mondo.0008315,2023-04-02T22:39:00.308000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1576,mondo.0004989,2023-04-02T22:39:00.308000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1577,mondo.0005240,2023-04-02T22:39:00.308000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1577,mondo.0001134,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1577,mondo.0008315,2023-04-02T22:39:00.308000,['disgenet'],[],0.39,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1580,mondo.0001187,2023-04-02T22:39:00.308000,['disgenet'],[],0.32,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1580,mondo.0004987,2023-04-02T22:39:00.308000,['disgenet'],[],0.32,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1581,mondo.0001751,2023-04-02T22:39:00.308000,['disgenet'],[],0.65,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1581,mondo.0013439,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1582,mondo.0001751,2023-04-02T22:39:00.308000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1583,mondo.0001386,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1583,mondo.0008725,2023-04-02T22:39:00.308000,['disgenet'],[],0.33,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1583,mondo.0002447,2023-04-02T22:39:00.308000,['disgenet'],[],0.33,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1583,mondo.0020040,2023-04-02T22:39:00.308000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1583,mondo.0013400,2023-04-02T22:39:00.308000,['disgenet'],[],0.72,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1584,mondo.0003009,2023-04-02T22:39:00.308000,['disgenet'],[],0.43,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1584,mondo.0008729,2023-04-02T22:39:00.308000,['disgenet'],[],0.8,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1584,mondo.0007080,2023-04-02T22:39:00.308000,['disgenet'],[],0.8,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1585,mondo.0003009,2023-04-02T22:39:00.308000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1585,mondo.0015900,2023-04-02T22:39:00.308000,['disgenet'],[],0.37,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1585,mondo.0008315,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1585,mondo.0007080,2023-04-02T22:39:00.308000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1585,mondo.0012524,2023-04-02T22:39:00.308000,['disgenet'],[],0.61,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1585,mondo.0018541,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1586,mondo.0018479,2023-04-02T22:39:00.308000,['disgenet'],[],0.7,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1586,mondo.0001836,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1586,mondo.0006846,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1586,mondo.0002146,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1586,mondo.0005152,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1586,mondo.0005372,2023-04-02T22:39:00.308000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1586,mondo.0019618,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1586,mondo.0021124,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1586,mondo.0008315,2023-04-02T22:39:00.308000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1586,mondo.0004989,2023-04-02T22:39:00.308000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0004970,2023-04-02T22:39:00.308000,['disgenet'],[],0.34,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0001836,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0021355,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0002146,2023-04-02T22:39:00.308000,['disgenet'],[],0.34,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0005152,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0005558,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0008487,2023-04-02T22:39:00.308000,['disgenet'],[],0.6,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0005406,2023-04-02T22:39:00.308000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0006176,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0003197,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0005606,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0005433,2023-04-02T22:39:00.308000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0019618,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0021124,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0008315,2023-04-02T22:39:00.308000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0007576,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0004989,2023-04-02T22:39:00.308000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0013301,2023-04-02T22:39:00.308000,['disgenet'],[],0.8,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1588,mondo.0007690,2023-04-02T22:39:00.308000,['disgenet'],[],0.8,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1589,mondo.0018479,2023-04-02T22:39:00.308000,['disgenet'],[],0.5,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1589,mondo.0023601,2023-04-02T22:39:00.308000,['disgenet'],[],0.33,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1591,mondo.0001566,2023-04-02T22:39:00.308000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1591,mondo.0001106,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1591,mondo.0020739,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1591,mondo.0008171,2023-04-02T22:39:00.308000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1591,mondo.0004989,2023-04-02T22:39:00.308000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1591,mondo.0014851,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1592,mondo.0004970,2023-04-02T22:39:00.308000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1592,mondo.0021063,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1592,mondo.0005401,2023-04-02T22:39:00.308000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1592,mondo.0021355,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1592,mondo.0021055,2023-04-02T22:39:00.308000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1592,mondo.0006176,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1592,mondo.0003197,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1592,mondo.0005606,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1592,mondo.0007576,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1592,mondo.0018188,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1593,mondo.0001751,2023-04-02T22:39:00.308000,['disgenet'],[],0.42,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1593,mondo.0005328,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1593,mondo.0005155,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1593,mondo.0008948,2023-04-02T22:39:00.308000,['disgenet'],[],0.8,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1593,mondo.0015643,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1594,mondo.0001566,2023-04-02T22:39:00.308000,['disgenet'],[],0.34,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1594,mondo.0005520,2023-04-02T22:39:00.308000,['disgenet'],[],0.7,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1594,mondo.0019127,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1594,mondo.0020723,2023-04-02T22:39:00.308000,['disgenet'],[],0.8,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1600,mondo.0014410,2023-04-02T22:39:00.308000,['disgenet'],[],0.53,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1604,mondo.0009174,2023-04-02T22:39:00.308000,['disgenet'],[],0.54,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1604,mondo.0007916,2023-04-02T22:39:00.308000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1604,mondo.0003832,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1605,mondo.0005820,2023-04-02T22:39:00.308000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1605,mondo.0008315,2023-04-02T22:39:00.308000,['disgenet'],[],0.33,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1605,mondo.0009678,2023-04-02T22:39:00.308000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1605,mondo.0016971,2023-04-02T22:39:00.308000,['disgenet'],[],0.5,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1605,mondo.0019950,2023-04-02T22:39:00.308000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1605,mondo.0013440,2023-04-02T22:39:00.308000,['disgenet'],[],0.91,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1605,mondo.0014683,2023-04-02T22:39:00.308000,['disgenet'],[],0.6,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1605,mondo.0009364,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1607,mondo.0004981,2023-04-02T22:39:00.308000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1607,mondo.0004985,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1610,mondo.0004976,2023-04-02T22:39:00.308000,['disgenet'],[],0.67,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1610,mondo.0004985,2023-04-02T22:39:00.308000,['disgenet'],[],0.36,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1611,mondo.0005101,2023-04-02T22:39:00.308000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1612,mondo.0004970,2023-04-02T22:39:00.308000,['disgenet'],[],0.34,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1612,mondo.0005233,2023-04-02T22:39:00.308000,['disgenet'],[],0.39,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1612,mondo.0006474,2023-04-02T22:39:00.308000,['disgenet'],[],0.34,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1612,mondo.0004971,2023-04-02T22:39:00.308000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1612,mondo.0018874,2023-04-02T22:39:00.308000,['disgenet'],[],0.35,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1612,mondo.0006176,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1612,mondo.0003197,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1612,mondo.0005606,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1612,mondo.0017885,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1612,mondo.0003012,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1612,mondo.0005220,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1612,mondo.0017884,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1612,mondo.0018881,2023-04-02T22:39:00.308000,['disgenet'],[],0.35,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1613,mondo.0005008,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1613,mondo.0005601,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1615,mondo.0014115,2023-04-02T22:39:00.308000,['disgenet'],[],0.73,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1616,mondo.0018177,2023-04-02T22:39:00.308000,['disgenet'],[],0.33,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1616,mondo.0006639,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1616,mondo.0019496,2023-04-02T22:39:00.308000,['disgenet'],[],0.38,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1616,mondo.0005893,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1618,mondo.0010108,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1621,mondo.0004985,2023-04-02T22:39:00.308000,['disgenet'],[],0.33,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1621,mondo.0005072,2023-04-02T22:39:00.308000,['disgenet'],[],0.37,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1621,mondo.0009123,2023-04-02T22:39:00.308000,['disgenet'],[],0.71,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1621,mondo.0000550,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1622,mondo.0004993,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1622,mondo.0006406,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1622,mondo.0005617,2023-04-02T22:39:00.308000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.308000
entrez.1627,mondo.0004985,2023-04-02T22:39:00.345000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1629,mondo.0009563,2023-04-02T22:39:00.345000,['disgenet'],[],1.0,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1630,mondo.0021355,2023-04-02T22:39:00.345000,['disgenet'],[],0.51,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1630,mondo.0005105,2023-04-02T22:39:00.345000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1630,mondo.0019086,2023-04-02T22:39:00.345000,['disgenet'],[],0.5,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1630,mondo.0021459,2023-04-02T22:39:00.345000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1630,mondo.0004708,2023-04-02T22:39:00.345000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1630,mondo.0018800,2023-04-02T22:39:00.345000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1630,mondo.0007576,2023-04-02T22:39:00.345000,['disgenet'],[],0.5,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1630,mondo.0005008,2023-04-02T22:39:00.345000,['disgenet'],[],0.31,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1630,mondo.0011810,2023-04-02T22:39:00.345000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1630,mondo.0054602,2023-04-02T22:39:00.345000,['disgenet'],[],0.5,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1634,mondo.0001085,2023-04-02T22:39:00.345000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1634,mondo.0024644,2023-04-02T22:39:00.345000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1634,mondo.0002447,2023-04-02T22:39:00.345000,['disgenet'],[],0.32,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1634,mondo.0012401,2023-04-02T22:39:00.345000,['disgenet'],[],0.95,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1636,mondo.0004970,2023-04-02T22:39:00.345000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1636,mondo.0004975,2023-04-02T22:39:00.345000,['disgenet'],[],0.9,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1636,mondo.0004981,2023-04-02T22:39:00.345000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1636,mondo.0004985,2023-04-02T22:39:00.345000,['disgenet'],[],0.57,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1636,mondo.0004995,2023-04-02T22:39:00.345000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1636,mondo.0005130,2023-04-02T22:39:00.345000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1636,mondo.0005299,2023-04-02T22:39:00.345000,['disgenet'],[],0.3,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1636,mondo.0018150,2023-04-02T22:39:00.345000,['disgenet'],[],0.32,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1636,mondo.0005342,2023-04-02T22:39:00.345000,['disgenet'],[],0.4,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1636,mondo.0009293,2023-04-02T22:39:00.345000,['disgenet'],[],0.34,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1636,mondo.0005009,2023-04-02T22:39:00.345000,['disgenet'],[],0.6,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
entrez.1636,mondo.0005044,2023-04-02T22:39:00.345000,['disgenet'],[],0.6,GeneAssociatedWithDisorder,2023-04-02T22:39:00.345000
